year,permno,ticker,comnam,age,div12m_me,ffo_at_reit,beta,lnmcap,ret12
2018,39917,WY,WEYERHAEUSER CO,828.0,0.040107917,0.016520849346154696,1.3765245823584218,17.013584705189945,-0.35394241162928297
2019,39917,WY,WEYERHAEUSER CO,840.0,0.051037386,0.011554569014406697,1.5755807970681388,16.807958684817454,0.45220020930767735
2020,39917,WY,WEYERHAEUSER CO,852.0,0.04155086,0.012873837643061404,1.6033038526420293,16.766786758793742,0.13824063633432004
2021,39917,WY,WEYERHAEUSER CO,864.0,0.01788998,0.02132916652149985,1.3718683864527124,17.106532696217357,0.2686236635811152
2022,39917,WY,WEYERHAEUSER CO,876.0,0.06935822,0.02333014705183088,1.241787985488141,17.077616294765054,-0.2017011427830352
2023,39917,WY,WEYERHAEUSER CO,888.0,0.05448601,0.017747348582399156,1.2222973391789878,16.956597408554106,0.18153237721965887
2024,39917,WY,WEYERHAEUSER CO,900.0,0.03182291,0.01888139263323652,1.1757439763510058,16.94921228056407,-0.1665385631004649
2006,40468,GYRO,GYRODYNE COMPANY AMERICA INC,409.0,0.0,0.20431468024133062,0.10252005985096098,11.049253809829725,0.14224343330488187
2007,40468,GYRO,GYRODYNE COMPANY AMERICA INC,421.0,0.06291643,-0.0015358888991002532,0.23101741865723294,11.1797147008444,-0.20855375928753472
2008,40468,GYRO,GYRODYNE COMPANY AMERICA INC,433.0,0.014390214,-0.023700349054842838,0.3387768345652928,10.743679600803132,-0.4563079046126044
2009,40468,GYRO,GYRODYNE COMPANY AMERICA INC,445.0,0.0,-0.011452832767885716,0.4389354853274843,10.658460734062459,0.6760318039820845
2010,40468,GYRO,GYRODYNE COMPANY AMERICA INC,457.0,0.0,-0.01945778361465583,0.530142074433848,11.20640842175217,0.924292367471583
2011,40468,GYRO,GYRODYNE COMPANY AMERICA INC,469.0,0.0,-0.0012201211484077024,0.6404480357369308,11.506647976454632,0.2652863012599507
2012,40468,GYRO,GYRODYNE COMPANY AMERICA INC,481.0,0.044291794,0.00020622737198877183,0.6907438607251701,11.937318064042202,0.08193306609811613
2013,40468,GYRO,GYRODYNE COMPANY AMERICA INC,493.0,0.78197294,-0.012334249084639237,0.6628365196310687,11.446117342064563,-0.18719151548448176
2015,40468,GYRO,GYRODYNE COMPANY AMERICA INC,513.0,0.0639412,-0.01967616209647981,0.746377770799222,9.275465459023906,-0.08174353990799998
2004,46703,MHS,MARRIOTT CORP,660.0,0.0005069193,0.008388606919758929,0.512749214706402,15.30487293405695,0.4086073935231851
2005,46703,MHS,MARRIOTT CORP,672.0,0.012163527,0.011897009789572463,0.6885617217942475,15.615450567539641,0.1211919502418255
2006,46703,MHS,MARRIOTT CORP,684.0,0.021280913,0.016084212468332054,0.9799428193964319,16.14399802741035,0.3391398565459587
2007,46703,MHS,MARRIOTT CORP,696.0,0.037429687,0.01758779304774457,0.8570227139608498,16.30499853398784,-0.27160395427605066
2008,46703,MHS,MARRIOTT CORP,708.0,0.076047815,0.022671963981842957,0.9994219214316628,15.737613855811473,-0.5336478965226137
2009,46703,MHS,MARRIOTT CORP,720.0,0.0522361,0.017099805771620888,1.7971924691510974,15.358270433984183,0.578257390980869
2010,46703,MHS,MARRIOTT CORP,732.0,0.01563612,0.006056947849916697,2.0594948067947176,16.052668188648816,0.535341239277779
2011,46703,MHS,MARRIOTT CORP,744.0,0.0048976126,0.009813622236391093,2.0625399580759103,16.191886919252685,-0.1651866241325357
2012,46703,MHS,MARRIOTT CORP,756.0,0.013594982,0.012412671667784118,2.0398176136379096,16.230763909775504,0.08086856348529081
2013,46703,MHS,MARRIOTT CORP,768.0,0.02062468,0.016810663637125803,2.1525900015335018,16.393415585617674,0.27290963327058626
2014,46703,MHS,MARRIOTT CORP,780.0,0.025390258,0.01951869067860491,1.8360984311488107,16.61028208592081,0.26496000015493704
2015,46703,MHS,MARRIOTT CORP,792.0,0.04462448,0.025336535354589657,1.4302745029690926,16.463238534109312,-0.324671226953269
2016,46703,MHS,MARRIOTT CORP,804.0,0.049741264,0.024657583319397977,1.3355012489154001,16.31465158976363,0.2915609467714193
2017,46703,MHS,MARRIOTT CORP,816.0,0.045819934,0.02751927564603314,1.1306877976658094,16.437507379154777,0.10214843082461833
2018,46703,MHS,MARRIOTT CORP,828.0,0.04297984,0.02599237135330103,1.1404654373868774,16.50084949527891,-0.1221112475770113
2019,46703,MHS,MARRIOTT CORP,840.0,0.047906633,0.027569121237759325,1.102935416144663,16.39183031791597,0.1654895671142016
2020,46703,MHS,MARRIOTT CORP,852.0,0.054133862,0.02051171925977444,1.1096182107488362,15.974980916225647,-0.19706498896037783
2021,46703,MHS,MARRIOTT CORP,864.0,0.00223621,-0.003088731450437303,1.142106878216365,16.275598290407267,0.18856546946307806
2022,46703,MHS,MARRIOTT CORP,876.0,0.0074047707,0.014210759102574405,1.0922961017105028,16.368119756239675,-0.04655919502464867
2023,46703,MHS,MARRIOTT CORP,888.0,0.040712442,0.028659088014327,1.1438032121570993,16.305223945147528,0.27551961011122006
2024,46703,MHS,MARRIOTT CORP,900.0,0.05411094,0.0284156423462994,1.160845140086894,16.375127353184286,-0.054939649654197176
2004,49330,ALX,ALEXANDERS INC,444.0,0.0,-0.011958578574950127,0.36031461966184003,13.681268049706967,0.7248572390562007
2005,49330,ALX,ALEXANDERS INC,456.0,0.0,0.003534558267124479,0.42166435548977593,14.047303886639257,0.1418442918323739
2006,49330,ALX,ALEXANDERS INC,468.0,0.0,0.005847993881617612,0.5327414287499623,14.222062451958875,0.7094119129341219
2007,49330,ALX,ALEXANDERS INC,480.0,0.0,-0.002977286456048179,0.7810774041507266,14.506358992328545,-0.15811313842124008
2008,49330,ALX,ALEXANDERS INC,492.0,0.0066825137,0.01992392695610162,0.9548025384058895,14.31774036242395,-0.26393166385521694
2009,49330,ALX,ALEXANDERS INC,504.0,0.023617698,0.020438217472350348,1.2657183589182446,14.020842708293197,0.19439002373009862
2010,49330,ALX,ALEXANDERS INC,516.0,0.008887021,0.019258909323069773,1.2640992005121638,14.330096909961384,0.38499799966823933
2011,49330,ALX,ALEXANDERS INC,528.0,0.027749091,0.014924287078313605,1.2137203301992578,14.534484506932293,-0.07543619906619614
2012,49330,ALX,ALEXANDERS INC,540.0,0.033775743,0.01614089894185281,1.161457284346364,14.545756044726083,0.2683001248885204
2013,49330,ALX,ALEXANDERS INC,552.0,0.041137565,0.015540659209501642,1.2181485909196186,14.275424632890404,0.033828306930763885
2014,49330,ALX,ALEXANDERS INC,564.0,0.031932104,0.01484852907072101,0.9637208289521771,14.477844413305462,0.3712322722326491
2015,49330,ALX,ALEXANDERS INC,576.0,0.03324138,0.017269363388519855,0.860818862759951,14.553282718936934,-0.09060440223314892
2016,49330,ALX,ALEXANDERS INC,588.0,0.037846208,0.019530968106698233,0.7539139657641795,14.529071556692282,0.15708430185294553
2017,49330,ALX,ALEXANDERS INC,600.0,0.0392551,0.020563387765975872,0.7150483378359759,14.583738680019332,-0.03459508412290091
2018,49330,ALX,ALEXANDERS INC,612.0,0.049681798,0.013661179659346963,0.6996445065473971,14.411171007357188,-0.1901873084423107
2019,49330,ALX,ALEXANDERS INC,624.0,0.050261974,0.01720783959671013,0.6101548754322161,14.420884356975138,0.1408504664748711
2020,49330,ALX,ALEXANDERS INC,636.0,0.066683546,0.018765109203087584,0.5520438624622588,14.141427548307512,-0.10413340834898421
2021,49330,ALX,ALEXANDERS INC,648.0,0.06687583,0.015233192265415746,0.5503389289988719,14.134048462812983,0.003954172407149903
2022,49330,ALX,ALEXANDERS INC,660.0,0.0754727,0.015199534029881112,0.5194847014109051,14.014858572607414,-0.09100546877926563
2023,49330,ALX,ALEXANDERS INC,672.0,0.093240745,0.014928690864801733,0.6464879002817311,13.805596478203944,0.06542890506055188
2024,49330,ALX,ALEXANDERS INC,684.0,0.07938048,0.015634439446793963,0.6460958706135488,13.942346083659368,0.015278799911704333
2006,49744,PCH,POTLATCH CORP,684.0,0.31926045,0.03332946320280261,0.9286647253368007,14.180178761391481,0.27198081404825825
2007,49744,PCH,POTLATCHDELTIC CORP,696.0,0.06280923,0.02056709761919822,0.9991890258193159,14.378380020777785,0.05988305938450211
2008,49744,PCH,POTLATCHDELTIC CORP,708.0,0.052713916,0.027541486351745196,1.0682500273809494,14.269896688499786,-0.2779720750450604
2009,49744,PCH,POTLATCHDELTIC CORP,720.0,0.07835328,0.019582000737156238,1.0860200231326103,13.890360508299764,0.3197528398449838
2010,49744,PCH,POTLATCHDELTIC CORP,732.0,0.05617,0.059212886172700936,1.0073330596426184,14.123899102626533,0.08321156202633495
2011,49744,PCH,POTLATCHDELTIC CORP,744.0,0.058080588,0.05831035439758683,0.9312136716817059,14.151595924183743,0.007696160538807506
2012,49744,PCH,POTLATCHDELTIC CORP,756.0,0.044703558,0.021551128507841247,0.857733282868011,14.128537550723083,0.3040685546591777
2013,49744,PCH,POTLATCHDELTIC CORP,768.0,0.029258674,0.02842657555205071,0.8764312361134259,14.358830461381793,0.0993935155741974
2014,49744,PCH,POTLATCHDELTIC CORP,780.0,0.033130776,0.03663356638724192,0.713401257059021,14.31931939190131,0.03879115170274372
2015,49744,PCH,POTLATCHDELTIC CORP,792.0,0.042474493,0.03234160375234789,0.690375002048086,14.163091100927135,-0.24433909146783583
2016,49744,PCH,POTLATCHDELTIC CORP,804.0,0.043035757,0.015644683292351507,0.9931892868233826,14.172980146657215,0.4355183548472805
2017,49744,PCH,POTLATCHDELTIC CORP,816.0,0.031871922,0.01598106704093804,1.3754999018290428,14.465796973950098,0.23648151090875547
2018,49744,PCH,POTLATCHDELTIC CORP,828.0,0.06180891,0.026999822543378325,1.3107710064623943,14.829170155442894,-0.28510629773256635
2019,49744,PCH,POTLATCHDELTIC CORP,840.0,0.099583566,0.0198800710957884,1.369272173453809,14.777872859667601,0.42282047751857754
2020,49744,PCH,POTLATCHDELTIC CORP,852.0,0.040216457,0.011722689013273365,1.1553226668774832,14.80690397535677,0.20401671807868094
2021,49744,PCH,POTLATCHDELTIC CORP,864.0,0.035858188,0.04042920059053115,0.931716048280918,15.099237480621339,0.3232260642663862
2022,49744,PCH,POTLATCHDELTIC CORP,876.0,0.107526444,0.04963648826742034,0.884633763455381,15.07989401685928,-0.2242062801864224
2023,49744,PCH,POTLATCHDELTIC CORP,888.0,0.05519737,0.022929308515369704,0.9095438029967321,15.15251780703958,0.1576898906716846
2024,49744,PCH,POTLATCHDELTIC CORP,900.0,0.042021085,0.011717736084908129,0.8929080207760726,15.04123877599635,-0.1660431197355462
2006,50092,LFB,LONGVIEW FIBRE CO,564.0,0.20022212,0.009992028084395182,1.0387298671797478,14.017221703868787,0.676849024993204
2007,50092,LFBR,LONGVIEW FIBRE CO,567.0,0.29022038,0.02214970045536731,1.0288186247039952,14.244048305239152,0.13255466029999985
2004,50585,UBP,URSTADT BIDDLE PROPERTIES INC,432.0,0.051267337,0.01993792548282972,0.14829578556286574,11.536515664926087,0.23514012629562164
2005,50585,UBP,URSTADT BIDDLE PROPERTIES INC,444.0,0.04777613,0.018639623630831353,0.2050393462953973,11.695429455326535,0.02225008173937293
2006,50585,UBP,URSTADT BIDDLE PROPERTIES INC,456.0,0.046349775,0.01790744776338531,0.2075895449388405,11.764624024480176,0.1711936053916847
2007,50585,UBP,URSTADT BIDDLE PROPERTIES INC,468.0,0.045584947,0.019821031003472933,0.2735487234126189,11.80384890684474,-0.09430528265288007
2008,50585,UBP,URSTADT BIDDLE PROPERTIES INC,480.0,0.052017853,0.01717274931862944,0.4815010145402301,11.767213468137257,-0.010076343432763868
2009,50585,UBP,URSTADT BIDDLE PROPERTIES INC,492.0,0.06569501,0.015066695967721186,0.39516994824518337,11.622528374189256,0.12213926196502611
2010,50585,UBP,URSTADT BIDDLE PROPERTIES INC,504.0,0.058738608,0.0138841754145548,0.34549123259227144,11.755746372884204,0.17642671915698682
2011,50585,UBP,URSTADT BIDDLE PROPERTIES INC,516.0,0.052192044,0.01575182069914433,0.3454583706662717,11.8681898095596,0.07764197108156146
2012,50585,UBP,URSTADT BIDDLE PROPERTIES INC,528.0,0.045867994,0.01394308617270418,0.40174091788688154,12.00219489335074,0.12470077653176115
2013,50585,UBP,URSTADT BIDDLE PROPERTIES INC,540.0,0.05135153,0.010151619500640861,0.41191558193649414,11.989254819791237,-0.07262773990763871
2014,50585,UBP,URSTADT BIDDLE PROPERTIES INC,552.0,0.05059378,0.012758933863596804,0.5355786648688641,11.994854041378206,0.21424439264137218
2015,50585,UBP,URSTADT BIDDLE PROPERTIES INC,564.0,0.05262786,0.010755411801345774,0.5601920918334559,12.015243630616744,0.02350073099352712
2016,50585,UBP,URSTADT BIDDLE PROPERTIES INC,576.0,0.046692148,0.01132199027767575,0.3357786850577165,12.10483773683936,0.11219103550272069
2017,50585,UBP,URSTADT BIDDLE PROPERTIES INC,588.0,0.053407196,0.012231507732383629,0.07740327419273046,12.032000347330237,-0.06358045164323312
2018,50585,UBP,URSTADT BIDDLE PROPERTIES INC,600.0,0.05453984,0.012196391062210774,0.12621189178396064,12.029552444063954,-0.06088942241502482
2019,50585,UBP,URSTADT BIDDLE PROPERTIES INC,612.0,0.053594083,0.013315325406121487,0.3773818337334131,12.07921558307084,0.3945096949067668
2020,50585,UBP,URSTADT BIDDLE PROPERTIES INC,624.0,0.07925431,0.012164658622371342,0.7044760611381037,11.620844694765394,-0.3605756566324122
2021,50585,UBP,URSTADT BIDDLE PROPERTIES INC,636.0,0.037759494,0.011275731320697917,1.073702943420526,11.972283899796897,0.6696968455046526
2022,50585,UBP,URSTADT BIDDLE PROPERTIES INC,648.0,0.04920477,0.013864876946520154,0.9846217640923517,12.092413006867153,-0.0007572653479304137
2023,50585,UBP,URSTADT BIDDLE PROPERTIES INC,655.0,0.048389923,0.014714943083825592,0.8357740914650306,12.137948522548717,0.2778173475143326
2004,52214,MSW,MISSION WEST PPTYS INC MD,408.0,0.08381639,0.02694969477343646,0.3212686982235094,12.224778829780263,-0.11405276124685049
2005,52214,MSW,MISSION WEST PPTYS INC MD,420.0,0.07154709,0.02337002115162351,0.37399051452839327,12.13931384945051,-0.025642624473226294
2006,52214,MSW,MISSION WEST PPTYS INC MD,432.0,0.054755617,0.021978688319629135,0.563321359066497,12.28649091967145,0.4193220336891159
2007,52214,MSW,MISSION WEST PPTYS INC MD,444.0,0.050417867,0.017855046041860462,0.6775060297408002,12.422402626287147,-0.23508296862101807
2008,52214,MSW,MISSION WEST PPTYS INC MD,456.0,0.07552755,0.02502308616232841,0.8685415267646492,12.147299543129945,-0.12425303389163156
2009,52214,MSW,MISSION WEST PPTYS INC MD,468.0,0.104483984,0.012644982525256199,0.5474116205878626,11.905013327203847,0.03367425420609438
2010,52214,MSW,MISSION WEST PPTYS INC MD,480.0,0.088773884,0.016349738760520354,0.4769983629480907,11.917946191353833,0.015353438030917932
2011,52214,MSW,MISSION WEST PPTYS INC MD,492.0,0.07272873,0.014376806593246418,0.4462886945208795,12.063739374297718,0.43971849532228946
2012,52214,MSW,MISSION WEST PPTYS INC MD,503.0,0.06621328,0.015575127318328847,0.4201534889617164,12.224381061403937,0.06720895838894547
2004,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,385.0,0.06534765,0.020758085445665757,0.22925279466307688,11.845892640863527,0.06304805380834777
2005,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,397.0,0.06795757,0.017361485274936445,0.2967470285178387,11.919556785769862,0.0008690956771597591
2006,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,409.0,0.06968887,0.016542231855060586,0.23968964261508682,11.99890511990678,0.13309787419704389
2007,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,421.0,0.067501,0.01629200384716466,0.30607828307401075,12.11940315618125,0.029612819846695615
2008,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,433.0,0.079601645,0.007556238556589798,0.294074437685049,12.094612421227055,-0.06250441756909397
2009,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,445.0,0.09053534,0.005787303284601922,0.2939226574594831,12.014969734655992,0.16787027607429783
2010,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,457.0,0.069683455,0.010388904221339024,0.36080896431150844,12.39855679165902,0.23892215159080576
2011,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,469.0,0.06818865,0.011804436287068858,0.4006015196207852,12.606587038770506,0.15576230128810176
2012,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,481.0,0.05444641,0.01412936581107437,0.38949887354739704,12.952886088325059,0.2002277482050403
2013,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,493.0,0.058769125,0.010143220541102229,0.41523845289857836,12.960869113479605,-0.06839835060615185
2014,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,505.0,0.05387624,0.009310478591301683,0.48188219256947146,13.187713683736861,0.2907409990634693
2015,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,517.0,0.056242418,0.010094088209851644,0.4172307975251918,13.333780777069423,0.002860373054043297
2016,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,529.0,0.04710735,0.010499831765615005,0.37133839823257303,13.655715824654791,0.5323803607715205
2017,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,541.0,0.03963007,0.010691376591558525,0.42803012336980006,13.951205052715395,0.2169425097473765
2018,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,553.0,0.041330732,0.010587770214510931,0.5375277942039115,14.046851706539437,-0.27137452294172315
2019,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,565.0,0.04643635,0.010975829481288639,0.6701448574188794,14.090944638848397,0.2261082467114477
2020,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,577.0,0.047651116,0.010566871721898276,0.6722807538980401,14.142996516039538,0.2548158451999829
2021,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,589.0,0.044370294,0.009694366048819724,0.6812941934824361,14.428313097077075,0.2721624296108276
2022,55029,MNRTA,MONMOUTH REAL ESTATE INVT CORP,590.0,0.042800497,0.00528080261588428,0.6251054193977027,14.54171581891132,-0.0010000000000000009
2004,55634,HMG,H M G COURTLAND PROPERTIES LTD,396.0,0.0,0.0017584353144601877,0.1397164298787093,9.388595997239966,0.6376250517764903
2005,55634,HMG,H M G COURTLAND PROPERTIES LTD,408.0,0.01899564,0.015142756185023093,0.028460150295424758,9.45042408354585,-0.2043725511453115
2006,55634,HMG,H M G COURTLAND PROPERTIES LTD,420.0,0.022414826,-0.004220369925509015,0.256649723296208,9.382747566915189,0.5229973631432425
2007,55634,HMG,H M G COURTLAND PROPERTIES LTD,432.0,0.0,-0.0014135995123112823,0.3660473238345969,9.433480574524504,-0.2888994146298812
2013,55634,HMG,H M G COURTLAND PROPERTIES LTD,504.0,0.064401306,0.1424573337078115,0.6611319401235284,9.85318144456628,1.0233536316810325
2014,55634,HMG,H M G COURTLAND PROPERTIES LTD,516.0,0.19082351,-0.014754825888710339,0.31279205519761627,9.66585769188713,-0.33715418438445266
2015,55634,HMG,H M G COURTLAND PROPERTIES LTD,528.0,0.04239416,0.0042003001583764115,0.9650940721655904,9.423388599968314,-0.03158503730799567
2016,55634,HMG,H M G COURTLAND PROPERTIES LTD,540.0,0.04764229,-0.005740897153791161,0.8814277425180727,9.290327732978488,0.2427982158590427
2017,55634,HMG,H M G COURTLAND PROPERTIES LTD,552.0,0.041175954,-0.003988009610170738,1.1584269287639832,9.34168664799403,0.3746397297883295
2018,55634,HMG,H M G COURTLAND PROPERTIES LTD,564.0,0.0,0.03240214717225595,0.6744429050959847,9.576081683914996,0.14037782074109373
2019,55634,HMG,H M G COURTLAND PROPERTIES LTD,576.0,0.037926544,-0.007974178094683976,0.5991274658090834,9.549580004897615,-0.00861903683896914
2020,55634,HMG,H M G COURTLAND PROPERTIES LTD,588.0,0.02744258,-0.007827947317522203,0.7191747652396305,9.326567748186303,0.23660468638334908
2021,55634,HMG,H M G COURTLAND PROPERTIES LTD,600.0,0.031581726,-0.005913600184114097,0.6604501950410318,9.645066806170457,1.0233536316810325
2004,59300,UDRT,UNITED DOMINION REALTY TR INC,372.0,0.054574132,0.0053969658668010555,0.09503883947829043,14.762220875466939,0.37195461832032284
2005,59300,UDRT,UNITED DOMINION REALTY TR INC,384.0,0.05004354,0.00626513346631407,0.1862678472610211,14.956760755833438,-0.004737584804716977
2006,59300,UDRT,UNITED DOMINION REALTY TR INC,396.0,0.04258703,0.008660613036376852,0.3275203972291989,15.17812304635276,0.41683848810264346
2007,59300,UDRT,UNITED DOMINION REALTY TR INC,408.0,0.04907671,0.009312072460334232,0.4736419084462331,15.08665787988109,-0.34465733949562116
2008,59300,UDRT,UNITED DOMINION REALTY TR INC,420.0,0.06977907,0.012880771496577638,0.5963749131467455,14.866231054304203,-0.19534098218222795
2009,59300,UDRT,UNITED DOMINION REALTY TR INC,432.0,0.16837406,0.009804860145977012,1.0415025880566253,14.377142755662861,0.2648518848950805
2010,59300,UDRT,UNITED DOMINION REALTY TR INC,444.0,0.03645495,0.008406920736419847,1.1170215343190402,14.996575674712096,0.4846894863511295
2011,59300,UDRT,UNITED DOMINION REALTY TR INC,456.0,0.027301416,0.009212971664211221,1.088244732872256,15.420604133944693,0.10037641471142722
2012,59300,UDRT,UNITED DOMINION REALTY TR INC,468.0,0.031042224,0.011196139467568943,1.04782967895378,15.618886017390318,-0.01992944480839931
2013,59300,UDRT,UNITED DOMINION REALTY TR INC,480.0,0.037230562,0.012210206777736552,1.0942215982143288,15.6129238726743,0.01941078196767254
2014,59300,UDRT,UNITED DOMINION REALTY TR INC,492.0,0.034887727,0.013990251514573665,0.8787298409814909,15.768199914417417,0.3698781004666618
2015,59300,UDRT,UNITED DOMINION REALTY TR INC,504.0,0.031114325,0.015714629710317757,0.5958898667094201,15.988527208944122,0.2590359562015805
2016,59300,UDRT,UNITED DOMINION REALTY TR INC,516.0,0.03132566,0.015987481405974877,0.4406298707627854,16.073469997358078,0.0030939196021424475
2017,59300,UDRT,UNITED DOMINION REALTY TR INC,528.0,0.031703807,0.01746139981471253,0.20187201198150254,16.13216881959176,0.09048244270186023
2018,59300,UDRT,UNITED DOMINION REALTY TR INC,540.0,0.03312884,0.017556137118261723,0.24502524991366895,16.13659668995377,0.06384752401636806
2019,59300,UDRT,UNITED DOMINION REALTY TR INC,552.0,0.02759181,0.018855100030222994,0.35458193008403915,16.397043372256853,0.2134914863068842
2020,59300,UDRT,UNITED DOMINION REALTY TR INC,564.0,0.0371908,0.017905612358215462,0.4819709548376487,16.21807127160126,-0.14523840744010674
2021,59300,UDRT,UNITED DOMINION REALTY TR INC,576.0,0.029044105,0.013624567573695638,0.6019893213926134,16.515226065931305,0.608691933716851
2022,59300,UDRT,UNITED DOMINION REALTY TR INC,588.0,0.03074719,0.01769528311131257,0.6210005337828248,16.534797214666696,-0.33420001789337817
2023,59300,UDRT,UNITED DOMINION REALTY TR INC,600.0,0.040437922,0.017726440420595863,0.6707459867205046,16.36774377055771,0.031506625266759514
2024,59300,UDRT,UNITED DOMINION REALTY TR INC,612.0,0.041737244,0.019233326580290297,0.7144783639601243,16.407411280833724,0.18395299355803663
2004,59628,TIRE,ONE LIBERTY PROPERTIES INC,264.0,0.058772013,0.017791024208859144,0.1847803463614928,12.142047587900024,0.11006532381723377
2005,59628,TIRE,ONE LIBERTY PROPERTIES INC,276.0,0.06742398,0.0165135339211759,0.27163513808799256,12.164007169253054,-0.04932753114056376
2006,59628,TIRE,ONE LIBERTY PROPERTIES INC,288.0,0.062104773,0.01537937917598498,0.36496112464281366,12.26135964033972,0.4533372992029403
2007,59628,TIRE,ONE LIBERTY PROPERTIES INC,300.0,0.07644249,0.010244554848981052,0.5091519506432487,12.287153058413429,-0.1902966494968974
2008,59628,TIRE,ONE LIBERTY PROPERTIES INC,312.0,0.1236896,0.011217581896719534,0.8343099910971707,11.934929048520075,-0.47645712177756827
2009,59628,TIRE,ONE LIBERTY PROPERTIES INC,324.0,0.1892684,0.008540417850668182,1.4276495588580065,11.092457868315542,0.1558735848586792
2010,59628,TIRE,ONE LIBERTY PROPERTIES INC,336.0,0.070014276,0.013491716802172154,1.6860747795752975,12.01484941903901,1.0233536316810325
2011,59628,TIRE,ONE LIBERTY PROPERTIES INC,348.0,0.074253045,0.010768202426042615,1.655239855555117,12.309661722304872,0.07563674215515226
2012,59628,TIRE,ONE LIBERTY PROPERTIES INC,360.0,0.07017546,0.012760511160025502,1.5446506665728734,12.527200809391518,0.3186808514119541
2013,59628,TIRE,ONE LIBERTY PROPERTIES INC,372.0,0.061909992,0.012864451501940643,1.623068385462254,12.72521579095899,0.06097822014118104
2014,59628,TIRE,ONE LIBERTY PROPERTIES INC,384.0,0.06590281,0.011976156195300992,1.2713767388731396,12.758949325220334,0.2595335467019757
2015,59628,TIRE,ONE LIBERTY PROPERTIES INC,396.0,0.06725819,0.011743706505348152,0.72999369098604,12.82674389626807,-0.0267158667767865
2016,59628,TIRE,ONE LIBERTY PROPERTIES INC,408.0,0.06768349,0.012689269006878612,0.6609696225899147,12.906796284632117,0.25406582606947525
2017,59628,TIRE,ONE LIBERTY PROPERTIES INC,420.0,0.06833642,0.012146177723242084,0.7177355776693494,13.008444867044096,0.10824447732828046
2018,59628,TIRE,ONE LIBERTY PROPERTIES INC,432.0,0.0693148,0.012467898344123865,0.7121311610823486,13.091673730405011,0.0036337667247543504
2019,59628,TIRE,ONE LIBERTY PROPERTIES INC,444.0,0.063432865,0.012691143529911415,0.7663739945969493,13.222908111965252,0.19631918238033452
2020,59628,TIRE,ONE LIBERTY PROPERTIES INC,456.0,0.09268347,0.011510633980937601,1.11451149796123,12.808857812737081,-0.17868119943334393
2021,59628,TIRE,ONE LIBERTY PROPERTIES INC,468.0,0.061930735,0.010689700901944066,1.183477917732791,13.25354736863796,0.8723360018422337
2022,59628,TIRE,ONE LIBERTY PROPERTIES INC,480.0,0.06953323,0.012596801994159737,1.167526488477991,13.212691464947016,-0.32261894326359564
2023,59628,TIRE,ONE LIBERTY PROPERTIES INC,492.0,0.084154665,0.01581423195826772,1.1120472821251646,13.003982904253638,0.07428048319294156
2024,59628,TIRE,ONE LIBERTY PROPERTIES INC,504.0,0.074970014,0.012586077194374531,1.135341224330767,13.169328745245066,0.33513601182173036
2004,61938,BRE,B R E PROPERTIES INC,420.0,0.053546544,0.014251953764828877,0.06464663858628199,14.404243050765979,0.27208817516083794
2005,61938,BRE,B R E PROPERTIES INC,432.0,0.04770565,0.010890175286426667,0.1158337286868632,14.556316639023043,0.18383585264492264
2006,61938,BRE,B R E PROPERTIES INC,444.0,0.035161313,0.011347164583262603,0.33599693167276773,14.900035816173274,0.4803379197272568
2007,61938,BRE,B R E PROPERTIES INC,456.0,0.037918996,0.012151815639453526,0.45898473113802823,14.865278630235979,-0.35100712981544857
2008,61938,BRE,B R E PROPERTIES INC,468.0,0.053571936,0.011718398152920735,0.735862583745098,14.572318424143527,-0.2696120134966963
2009,61938,BRE,B R E PROPERTIES INC,480.0,0.08532279,0.011846117425090093,1.074185787211774,14.108976635796147,0.27420471273347813
2010,61938,BRE,B R E PROPERTIES INC,492.0,0.037958294,0.009661979185930961,1.1361230402772855,14.699426166948179,0.36602071733515795
2011,61938,BRE,B R E PROPERTIES INC,504.0,0.028867373,0.008226112883160781,1.1144877883914124,15.05825260248215,0.19771723882477477
2012,61938,BRE,B R E PROPERTIES INC,516.0,0.029918777,0.012168807306495525,1.0822983123205865,15.157942313060618,0.03853702887554533
2013,61938,BRE,B R E PROPERTIES INC,528.0,0.030584231,0.012332191014110913,1.0684213426231841,15.18251071325667,0.1101274286829168
2014,61938,BRE,B R E PROPERTIES INC,531.0,0.02576969,0.014138617858786192,1.0023570185236552,15.371161911418625,0.15465390840799986
